Fecha,Hora,pH,DO,Temp,Lvl,co2,LEDw,LEDr,LEDg,LEDb,Pmp
13/07/2025,05:41:11,10.72,7.79,21.91,9.99,3706,35,0,0,0,0
13/07/2025,05:46:57,10.72,7.79,21.91,9.99,3380,35,0,0,0,0
13/07/2025,05:52:45,10.7,7.79,21.91,9.99,3923,35,0,0,0,0
13/07/2025,05:58:32,10.71,7.81,21.91,9.99,3923,35,0,0,0,0
13/07/2025,06:04:18,10.71,7.8,21.88,9.99,3597,35,0,0,0,0
13/07/2025,06:10:06,10.71,7.81,21.88,9.99,3814,35,0,0,0,0
13/07/2025,06:15:53,10.72,7.81,21.88,9.99,3380,35,0,0,0,0
13/07/2025,06:21:39,10.72,7.82,21.88,9.99,3597,35,0,0,0,0
13/07/2025,06:27:26,10.71,7.82,21.88,9.99,3380,35,0,0,0,0
13/07/2025,06:33:14,10.72,7.82,21.85,9.99,3163,35,0,0,0,0
13/07/2025,06:39:00,10.73,7.84,21.85,9.99,3706,35,0,0,0,0
13/07/2025,06:44:47,10.73,7.84,21.85,9.99,3489,35,0,0,0,0
13/07/2025,06:50:35,10.72,7.86,21.83,9.99,3706,35,0,0,0,0
13/07/2025,06:56:21,10.72,7.86,21.8,9.99,3814,35,0,0,0,0
13/07/2025,07:02:08,10.71,7.84,21.77,9.99,3597,35,0,0,0,0
13/07/2025,07:07:56,10.72,7.85,21.77,9.99,3489,35,0,0,0,0
13/07/2025,07:13:42,10.71,7.86,21.75,9.99,3597,35,0,0,0,0
13/07/2025,07:19:29,10.71,7.84,21.69,9.99,3814,35,0,0,0,0
13/07/2025,07:25:17,10.73,7.85,21.66,9.99,3923,35,0,0,0,0
13/07/2025,07:31:04,10.72,7.86,21.61,9.99,3489,35,0,0,0,0
13/07/2025,07:36:50,10.69,7.87,21.58,9.99,3814,35,0,0,0,0
13/07/2025,07:42:38,10.72,7.88,21.56,9.99,3923,35,0,0,0,0
13/07/2025,07:48:25,10.7,7.87,21.5,9.99,3272,35,0,0,0,0
13/07/2025,07:54:11,10.7,7.86,21.45,9.99,3489,35,0,0,0,0
13/07/2025,07:59:58,10.72,7.89,21.42,9.99,3706,35,0,0,0,0
13/07/2025,08:05:46,10.72,7.9,21.34,9.99,3597,35,0,0,0,0
13/07/2025,08:11:32,10.7,7.89,21.29,9.99,3272,35,0,0,0,0
13/07/2025,08:17:19,10.71,7.88,21.29,9.99,3814,35,0,0,0,0
13/07/2025,08:23:07,10.71,7.9,21.26,9.99,3489,35,0,0,0,0
13/07/2025,08:28:53,10.71,7.89,21.15,9.99,3380,35,0,0,0,0
13/07/2025,08:34:40,10.71,7.9,21.15,9.99,3380,35,0,0,0,0
13/07/2025,08:40:28,10.71,7.89,21.13,9.99,3814,35,0,0,0,0
13/07/2025,08:46:14,10.71,7.91,21.07,9.99,3380,35,0,0,0,0
13/07/2025,08:52:01,10.71,7.92,21.02,9.99,3923,35,0,0,0,0
13/07/2025,08:57:49,10.71,7.92,20.99,9.99,3489,35,0,0,0,0
13/07/2025,09:03:35,10.71,7.91,20.99,9.99,3489,35,0,0,0,0
13/07/2025,09:09:22,10.71,7.92,21.15,9.99,3380,35,0,0,0,0
13/07/2025,09:15:10,10.72,7.9,21.31,9.99,2946,35,0,0,0,0
13/07/2025,09:20:56,10.73,7.88,21.48,9.99,3597,35,0,0,0,0
13/07/2025,09:26:43,10.74,7.88,21.58,9.99,3272,35,0,0,0,0
13/07/2025,09:32:31,10.75,7.88,21.66,9.99,3814,35,0,0,0,0
13/07/2025,09:38:17,10.74,7.87,21.75,9.99,3706,35,0,0,0,0
13/07/2025,09:44:04,10.74,7.86,21.8,9.99,3380,35,0,0,0,0
13/07/2025,09:49:51,10.75,7.85,21.85,9.99,2946,35,0,0,0,0
13/07/2025,09:55:38,10.75,7.84,21.85,9.99,3706,35,0,0,0,0
13/07/2025,10:01:25,10.75,7.84,21.88,9.99,3489,35,0,0,0,0
13/07/2025,10:07:12,10.76,7.83,21.88,9.99,3163,35,0,0,0,0
13/07/2025,10:13:00,10.76,7.83,21.91,9.99,3380,35,0,0,0,0
13/07/2025,10:18:46,10.77,7.83,21.91,9.99,3272,35,0,0,0,0
13/07/2025,10:24:33,10.77,7.82,21.91,9.99,3489,35,0,0,0,0
13/07/2025,10:30:21,10.77,7.79,21.91,9.99,3706,35,0,0,0,0
13/07/2025,10:36:07,10.77,7.79,21.91,9.99,3814,35,0,0,0,0
13/07/2025,10:41:54,10.77,7.78,21.91,9.99,3163,35,0,0,0,0
13/07/2025,10:47:42,10.77,7.79,21.91,9.99,3380,35,0,0,0,0
13/07/2025,10:53:28,10.76,7.78,21.91,9.99,3380,35,0,0,0,0
13/07/2025,10:59:15,10.76,7.76,21.91,9.99,3380,35,0,0,0,0
13/07/2025,11:05:03,10.75,7.76,21.93,9.99,3380,35,0,0,0,0
13/07/2025,11:10:49,10.75,7.76,21.96,9.99,3163,35,0,0,0,0
13/07/2025,11:16:36,10.73,7.76,21.99,9.99,3706,35,0,0,0,0
13/07/2025,11:22:23,10.72,7.75,22.07,9.99,2838,35,0,0,0,0
13/07/2025,11:28:10,10.73,7.75,22.1,9.99,3163,35,0,0,0,0
13/07/2025,11:33:57,10.72,7.73,22.18,9.99,3923,35,0,0,0,0
13/07/2025,11:39:44,10.72,7.72,22.28,9.99,3814,35,0,0,0,0
13/07/2025,11:45:31,10.72,7.72,22.36,9.99,3923,35,0,0,0,0
13/07/2025,11:51:18,10.72,7.71,22.5,9.99,3597,35,0,0,0,0
13/07/2025,11:57:05,10.72,7.71,22.61,9.99,3706,35,0,0,0,0
13/07/2025,12:02:52,10.72,7.7,22.69,9.99,2838,35,0,0,0,0
13/07/2025,12:08:39,10.71,7.7,22.77,9.99,3706,35,0,0,0,0
13/07/2025,12:14:26,10.71,7.69,22.82,9.99,3489,35,0,0,0,0
13/07/2025,12:20:13,10.71,7.69,22.93,9.99,3055,35,0,0,0,0
13/07/2025,12:26:00,10.7,7.67,22.98,9.99,3489,35,0,0,0,0
13/07/2025,12:31:47,10.7,7.66,22.98,9.99,3380,35,0,0,0,0
13/07/2025,12:37:34,10.7,7.67,23.04,9.99,3814,35,0,0,0,0
13/07/2025,12:43:21,10.69,7.66,23.07,9.99,3489,35,0,0,0,0
13/07/2025,12:49:08,10.7,7.66,23.07,9.99,3055,35,0,0,0,0
13/07/2025,12:54:54,10.69,7.63,23.09,9.99,3706,35,0,0,0,0
13/07/2025,13:00:42,10.69,7.64,23.09,9.99,3163,35,0,0,0,0
13/07/2025,13:06:29,10.69,7.63,23.09,9.99,3489,35,0,0,0,0
13/07/2025,13:12:15,10.69,7.64,23.12,9.99,4248,35,0,0,0,0
13/07/2025,13:18:03,10.71,7.62,23.12,9.99,2946,35,0,0,0,0
13/07/2025,13:23:50,10.72,7.62,23.12,9.99,3272,35,0,0,0,0
13/07/2025,13:29:36,10.7,7.6,23.12,9.99,3597,35,0,0,0,0
13/07/2025,13:35:24,10.69,7.61,23.12,9.99,3706,35,0,0,0,0
13/07/2025,13:41:11,10.69,7.6,23.12,9.99,3706,35,0,0,0,0
13/07/2025,13:46:57,10.69,7.59,23.12,9.99,3597,35,0,0,0,0
13/07/2025,13:52:45,10.7,7.59,23.12,9.99,3923,35,0,0,0,0
13/07/2025,13:58:32,10.69,7.59,23.12,9.99,3380,35,0,0,0,0
13/07/2025,14:04:18,10.69,7.59,23.12,9.99,3597,35,0,0,0,0
13/07/2025,14:10:06,10.68,7.6,23.12,9.99,3272,35,0,0,0,0
13/07/2025,14:15:53,10.69,7.59,23.12,9.99,3597,35,0,0,0,0
13/07/2025,14:21:39,10.7,7.58,23.12,9.99,3814,35,0,0,0,0
13/07/2025,14:27:26,10.7,7.57,23.12,9.99,3489,35,0,0,0,0
13/07/2025,14:33:14,10.7,7.56,23.12,9.99,3380,35,0,0,0,0
13/07/2025,14:39:00,10.71,7.58,23.12,9.99,3814,35,0,0,0,0
13/07/2025,14:44:47,10.73,7.58,23.15,9.99,3163,35,0,0,0,0
13/07/2025,14:50:35,10.7,7.56,23.15,9.99,3597,35,0,0,0,0
13/07/2025,14:56:21,10.71,7.57,23.17,9.99,3055,35,0,0,0,0
13/07/2025,15:02:08,10.72,7.55,23.17,9.99,3597,35,0,0,0,0
13/07/2025,15:07:56,10.72,7.56,23.17,9.99,3597,35,0,0,0,0
13/07/2025,15:13:42,10.71,7.55,23.2,9.99,3489,35,0,0,0,0
13/07/2025,15:19:29,10.73,7.56,23.23,9.99,4031,35,0,0,0,0
13/07/2025,15:25:17,10.7,7.55,23.23,9.99,3272,35,0,0,0,0
13/07/2025,15:31:03,10.72,7.56,23.25,9.99,3380,35,0,0,0,0
13/07/2025,15:36:50,10.73,7.55,23.28,9.99,3380,35,0,0,0,0
13/07/2025,15:42:38,10.73,7.55,23.28,9.99,3380,35,0,0,0,0
13/07/2025,15:48:24,10.74,7.55,23.28,9.99,3814,35,0,0,0,0
13/07/2025,15:54:11,10.71,7.55,23.31,9.99,3380,35,0,0,0,0
13/07/2025,15:59:58,10.71,7.54,23.31,9.99,3163,35,0,0,0,0
13/07/2025,16:05:45,10.7,7.55,23.36,9.99,3380,35,0,0,0,0
13/07/2025,16:11:32,10.74,7.55,23.36,9.99,3272,35,0,0,0,0
13/07/2025,16:17:19,10.7,7.54,23.39,9.99,3163,35,0,0,0,0
13/07/2025,16:23:06,10.71,7.54,23.39,9.99,3597,35,0,0,0,0
13/07/2025,16:28:53,10.72,7.54,23.39,9.99,3814,35,0,0,0,0
13/07/2025,16:34:40,10.72,7.55,23.39,9.99,3814,35,0,0,0,0
13/07/2025,16:40:27,10.72,7.54,23.39,9.99,3706,35,0,0,0,0
13/07/2025,16:46:14,10.73,7.54,23.39,9.99,3380,35,0,0,0,0
13/07/2025,16:52:01,10.72,7.53,23.42,9.99,3489,35,0,0,0,0
13/07/2025,16:57:48,10.72,7.54,23.42,9.99,3597,35,0,0,0,0
13/07/2025,17:03:35,10.7,7.54,23.42,9.99,3055,35,0,0,0,0
13/07/2025,17:09:22,10.73,7.54,23.44,9.99,3055,35,0,0,0,0
13/07/2025,17:15:09,10.72,7.55,23.42,9.99,3380,35,0,0,0,0
13/07/2025,17:20:56,10.72,7.52,23.44,9.99,3597,35,0,0,0,0
13/07/2025,17:26:43,10.71,7.54,23.47,9.99,3489,35,0,0,0,0
13/07/2025,17:32:30,10.72,7.53,23.44,9.99,3597,35,0,0,0,0
13/07/2025,17:38:17,10.72,7.53,23.44,9.99,3814,35,0,0,0,0
13/07/2025,17:44:04,10.73,7.52,23.47,9.99,3380,35,0,0,0,0
13/07/2025,17:49:50,10.73,7.54,23.5,9.99,3380,35,0,0,0,0
13/07/2025,17:55:38,10.73,7.53,23.5,9.99,3814,35,0,0,0,0
13/07/2025,18:01:25,10.72,7.52,23.5,9.99,3814,35,0,0,0,0
13/07/2025,18:07:11,10.72,7.52,23.5,9.99,3706,35,0,0,0,0
13/07/2025,18:12:59,10.72,7.52,23.5,9.99,3814,35,0,0,0,0
13/07/2025,18:18:46,10.73,7.53,23.5,9.99,3272,35,0,0,0,0
13/07/2025,18:24:32,10.73,7.53,23.5,9.99,3163,35,0,0,0,0
13/07/2025,18:30:20,10.73,7.54,23.5,9.99,3814,35,0,0,0,0
13/07/2025,18:36:07,10.73,7.54,23.47,9.99,3706,35,0,0,0,0
13/07/2025,18:41:54,10.73,7.52,23.44,9.99,3706,35,0,0,0,0
13/07/2025,18:47:41,10.72,7.53,23.47,9.99,3706,35,0,0,0,0
13/07/2025,18:53:28,10.74,7.52,23.47,9.99,3597,35,0,0,0,0
13/07/2025,18:59:15,10.74,7.54,23.44,9.99,3380,35,0,0,0,0
13/07/2025,19:05:02,10.73,7.53,23.42,9.99,3706,35,0,0,0,0
13/07/2025,19:10:49,10.74,7.53,23.39,9.99,3597,35,0,0,0,0
13/07/2025,19:16:36,10.74,7.54,23.39,9.99,3597,35,0,0,0,0
13/07/2025,19:22:22,10.75,7.55,23.39,9.99,3814,35,0,0,0,0
13/07/2025,19:28:10,10.74,7.53,23.39,9.99,3163,35,0,0,0,0
13/07/2025,19:33:57,10.74,7.53,23.36,9.99,2946,35,0,0,0,0
13/07/2025,19:39:43,10.76,7.54,23.36,9.99,3380,35,0,0,0,0
13/07/2025,19:45:31,10.73,7.54,23.36,9.99,3706,35,0,0,0,0
13/07/2025,19:51:18,10.76,7.54,23.36,9.99,3814,35,0,0,0,0
13/07/2025,19:57:04,10.74,7.55,23.36,9.99,3706,35,0,0,0,0
13/07/2025,20:02:52,10.74,7.55,23.36,9.99,3489,35,0,0,0,0
13/07/2025,20:08:39,10.76,7.56,23.36,9.99,3597,35,0,0,0,0
13/07/2025,20:14:26,10.75,7.53,23.33,9.99,3706,35,0,0,0,0
13/07/2025,20:20:13,10.76,7.56,23.31,9.99,3055,35,0,0,0,0
13/07/2025,20:26:00,10.76,7.56,23.28,9.99,3272,35,0,0,0,0
13/07/2025,20:31:46,10.74,7.55,23.28,9.99,3272,35,0,0,0,0
13/07/2025,20:37:34,10.75,7.55,23.31,9.99,3380,35,0,0,0,0
13/07/2025,20:43:21,10.75,7.57,23.31,9.99,3272,35,0,0,0,0
13/07/2025,20:49:08,10.74,7.55,23.31,9.99,3489,35,0,0,0,0
13/07/2025,20:54:54,10.74,7.56,23.31,9.99,3380,35,0,0,0,0
13/07/2025,21:00:42,10.78,7.55,23.31,9.99,3163,35,0,0,0,0
13/07/2025,21:06:29,10.76,7.55,23.31,9.99,3597,35,0,0,0,0
13/07/2025,21:12:15,10.75,7.56,23.28,9.99,3597,35,0,0,0,0
13/07/2025,21:18:03,10.77,7.56,23.28,9.99,3380,35,0,0,0,0
13/07/2025,21:23:50,10.75,7.56,23.25,9.99,2838,35,0,0,0,0
13/07/2025,21:29:36,10.76,7.57,23.25,9.99,3380,35,0,0,0,0
13/07/2025,21:35:24,10.75,7.56,23.25,9.99,2838,35,0,0,0,0
13/07/2025,21:41:11,10.75,7.56,23.23,9.99,3272,35,0,0,0,0
13/07/2025,21:46:57,10.78,7.57,23.23,9.99,3489,35,0,0,0,0
13/07/2025,21:52:45,10.77,7.57,23.23,9.99,3489,35,0,0,0,0
13/07/2025,21:58:32,10.74,7.56,23.25,9.99,3923,35,0,0,0,0
13/07/2025,22:04:18,10.74,7.56,23.25,9.99,3380,35,0,0,0,0
13/07/2025,22:10:06,10.73,7.55,23.17,9.99,3814,35,0,0,0,0
13/07/2025,22:15:53,10.7,7.57,23.12,9.99,3380,35,0,0,0,0
13/07/2025,22:21:39,10.69,7.57,23.12,9.99,3597,35,0,0,0,0
13/07/2025,22:27:26,10.68,7.6,23.12,9.99,4248,35,0,0,0,0
13/07/2025,22:33:14,10.66,7.61,23.12,9.99,3597,35,0,0,0,0
13/07/2025,22:39:00,10.65,7.61,23.12,9.99,3706,35,0,0,0,0
13/07/2025,22:44:47,10.63,7.61,23.12,9.99,3489,35,0,0,0,0
13/07/2025,22:50:35,10.62,7.63,23.12,9.99,3380,35,0,0,0,0
13/07/2025,22:56:21,10.61,7.63,23.12,9.99,3706,35,0,0,0,0
13/07/2025,23:02:08,10.6,7.63,23.09,9.99,3814,35,0,0,0,0
13/07/2025,23:07:56,10.6,7.64,23.09,9.99,3706,35,0,0,0,0
13/07/2025,23:13:42,10.59,7.62,23.09,9.99,3923,35,0,0,0,0
13/07/2025,23:19:29,10.58,7.63,23.09,9.99,3814,35,0,0,0,0
13/07/2025,23:25:17,10.58,7.63,23.07,9.99,3706,35,0,0,0,0
13/07/2025,23:31:03,10.58,7.65,23.07,9.99,3597,35,0,0,0,0
13/07/2025,23:36:50,10.58,7.64,23.07,9.99,3597,35,0,0,0,0
13/07/2025,23:42:38,10.58,7.66,23.04,9.99,3489,35,0,0,0,0
13/07/2025,23:48:24,10.58,7.66,23.01,9.99,3272,35,0,0,0,0
13/07/2025,23:54:11,10.58,7.65,23.01,9.99,3814,35,0,0,0,0
13/07/2025,23:59:59,10.58,7.66,23.01,9.99,3597,35,0,0,0,0
14/07/2025,00:00:00,10.58,7.66,23.01,9.99,3597,35,0,0,0,0
14/07/2025,00:05:46,10.58,7.65,22.98,9.99,3706,35,0,0,0,0
14/07/2025,00:11:33,10.58,7.66,22.96,9.99,3814,35,0,0,0,0
14/07/2025,00:17:21,10.58,7.67,22.96,9.99,3706,35,0,0,0,0
14/07/2025,00:23:07,10.58,7.68,22.96,9.99,3706,35,0,0,0,0
14/07/2025,00:28:54,10.58,7.67,22.93,9.99,3706,35,0,0,0,0
14/07/2025,00:34:42,10.58,7.66,22.9,9.99,3814,35,0,0,0,0
14/07/2025,00:40:28,10.58,7.66,22.9,9.99,3706,35,0,0,0,0
14/07/2025,00:46:15,10.58,7.67,22.9,9.99,3706,35,0,0,0,0
14/07/2025,00:52:03,10.58,7.67,22.88,9.99,3597,35,0,0,0,0
14/07/2025,00:57:49,10.58,7.67,22.88,9.99,3706,35,0,0,0,0
14/07/2025,01:03:36,10.59,7.67,22.88,9.99,3380,35,0,0,0,0
14/07/2025,01:09:24,10.59,7.67,22.82,9.99,3706,35,0,0,0,0
14/07/2025,01:15:10,10.6,7.67,22.8,9.99,3814,35,0,0,0,0
14/07/2025,01:20:57,10.61,7.67,22.8,9.99,3706,35,0,0,0,0
14/07/2025,01:26:45,10.63,7.7,22.77,9.99,3923,35,0,0,0,0
14/07/2025,01:32:31,10.64,7.68,22.72,9.99,3597,35,0,0,0,0
14/07/2025,01:38:18,10.65,7.7,22.69,9.99,3272,35,0,0,0,0
14/07/2025,01:44:06,10.65,7.69,22.55,9.99,3597,35,0,0,0,0
14/07/2025,01:49:53,10.67,7.7,22.5,9.99,3380,35,0,0,0,0
14/07/2025,01:55:39,10.67,7.68,22.45,9.99,3272,35,0,0,0,0
14/07/2025,02:01:27,10.68,7.72,22.39,9.99,3597,35,0,0,0,0
14/07/2025,02:07:14,10.68,7.71,22.23,9.99,3706,35,0,0,0,0
14/07/2025,02:13:00,10.69,7.71,22.15,9.99,3597,35,0,0,0,0
14/07/2025,02:18:48,10.7,7.73,22.1,9.99,3814,35,0,0,0,0
14/07/2025,02:24:35,10.7,7.74,22.01,9.99,3706,35,0,0,0,0
14/07/2025,02:30:21,10.7,7.73,21.99,9.99,3489,35,0,0,0,0
14/07/2025,02:36:09,10.71,7.74,21.93,9.99,3597,35,0,0,0,0
14/07/2025,02:41:56,10.71,7.75,21.91,9.99,3380,35,0,0,0,0
14/07/2025,02:47:43,10.71,7.78,21.91,9.99,3489,35,0,0,0,0
14/07/2025,02:53:30,10.71,7.76,21.91,9.99,3380,35,0,0,0,0
14/07/2025,02:59:17,10.73,7.77,21.91,9.99,3272,35,0,0,0,0
14/07/2025,03:05:04,10.74,7.76,21.91,9.99,3163,35,0,0,0,0
14/07/2025,03:10:51,10.72,7.77,21.91,9.99,3489,35,0,0,0,0
14/07/2025,03:16:38,10.72,7.8,21.91,9.99,3597,35,0,0,0,0
14/07/2025,03:22:25,10.71,7.79,21.91,9.99,3489,35,0,0,0,0
14/07/2025,03:28:12,10.72,7.79,21.91,9.99,3489,35,0,0,0,0
14/07/2025,03:33:59,10.72,7.8,21.91,9.99,3380,35,0,0,0,0
14/07/2025,03:39:46,10.71,7.81,21.88,9.99,3380,35,0,0,0,0
14/07/2025,03:45:33,10.71,7.8,21.88,9.99,3706,35,0,0,0,0
14/07/2025,03:51:20,10.72,7.81,21.88,9.99,3597,35,0,0,0,0
14/07/2025,03:57:08,10.72,7.83,21.88,9.99,3489,35,0,0,0,0
14/07/2025,04:02:54,10.72,7.83,21.88,9.99,3055,35,0,0,0,0
14/07/2025,04:08:41,10.72,7.84,21.85,9.99,2946,35,0,0,0,0
14/07/2025,04:14:29,10.72,7.83,21.85,9.99,3163,35,0,0,0,0
14/07/2025,04:20:15,10.73,7.85,21.83,9.99,3706,35,0,0,0,0
14/07/2025,04:26:02,10.74,7.84,21.8,9.99,3489,35,0,0,0,0
14/07/2025,04:31:50,10.73,7.87,21.77,9.99,3163,35,0,0,0,0
14/07/2025,04:37:36,10.73,7.86,21.72,9.99,3272,35,0,0,0,0
14/07/2025,04:43:23,10.73,7.86,21.69,9.99,3597,35,0,0,0,0
14/07/2025,04:49:11,10.73,7.87,21.66,9.99,3489,35,0,0,0,0
14/07/2025,04:54:57,10.73,7.87,21.58,9.99,3272,35,0,0,0,0
14/07/2025,05:00:44,10.73,7.87,21.53,9.99,3597,35,0,0,0,0
14/07/2025,05:06:32,10.73,7.89,21.48,9.99,3380,35,0,0,0,0
14/07/2025,05:12:18,10.73,7.89,21.4,9.99,3489,35,0,0,0,0
14/07/2025,05:18:05,10.73,7.89,21.37,9.99,3272,35,0,0,0,0
14/07/2025,05:23:53,10.73,7.89,21.31,9.99,3706,35,0,0,0,0
14/07/2025,05:29:39,10.73,7.88,21.26,9.99,3163,35,0,0,0,0
14/07/2025,05:35:27,10.73,7.89,21.18,9.99,2838,35,0,0,0,0
14/07/2025,05:41:14,10.73,7.89,21.18,9.99,3272,35,0,0,0,0
14/07/2025,05:47:00,10.73,7.91,21.07,9.99,3489,35,0,0,0,0
14/07/2025,05:52:48,10.73,7.91,21.07,9.99,3597,35,0,0,0,0
14/07/2025,05:58:35,10.73,7.9,21.02,9.99,3706,35,0,0,0,0
14/07/2025,06:04:21,10.73,7.9,20.96,9.99,3489,35,0,0,0,0
14/07/2025,06:10:09,10.73,7.91,20.96,9.99,4031,35,0,0,0,0
14/07/2025,06:15:56,10.73,7.92,20.91,9.99,3272,35,0,0,0,0
14/07/2025,06:21:42,10.73,7.93,20.88,9.99,3055,35,0,0,0,0
14/07/2025,06:27:30,10.73,7.93,20.86,9.99,3597,35,0,0,0,0
14/07/2025,06:33:17,10.73,7.93,20.83,9.99,3489,35,0,0,0,0
14/07/2025,06:39:03,10.74,7.94,20.8,9.99,3272,35,0,0,0,0
14/07/2025,06:44:51,10.73,7.93,20.8,9.99,3272,35,0,0,0,0
14/07/2025,06:50:38,10.74,7.93,20.8,9.99,3706,35,0,0,0,0
14/07/2025,06:56:24,10.74,7.93,20.78,9.99,3489,35,0,0,0,0
14/07/2025,07:02:12,10.74,7.95,20.75,9.99,3489,35,0,0,0,0
14/07/2025,07:07:59,10.74,7.95,20.72,9.99,3272,35,0,0,0,0
14/07/2025,07:13:45,10.73,7.95,20.75,9.99,3489,35,0,0,0,0
14/07/2025,07:19:33,10.73,7.94,20.72,9.99,3380,35,0,0,0,0
14/07/2025,07:25:20,10.73,7.95,20.72,9.99,3597,35,0,0,0,0
14/07/2025,07:31:06,10.73,7.97,20.72,9.99,3597,35,0,0,0,0
14/07/2025,07:36:54,10.74,7.94,20.69,9.99,3163,35,0,0,0,0
